hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
SMH,2020-11-29,19,19,7,7,12,1,0
SMH,2020-11-30,20,19,7,7,13,3,0
SMH,2020-12-01,21,20,6,6,15,3,0
SMH,2020-12-02,23,21,6,6,17,2,0
SMH,2020-12-03,20,18,7,7,13,0,0
SMH,2020-12-04,16,14,5,5,11,2,0
SMH,2020-12-05,16,14,5,5,11,2,0
SMH,2020-12-06,17,15,6,6,11,2,0
SMH,2020-12-07,19,18,5,5,14,2,0
SMH,2020-12-08,19,18,5,5,14,1,0
SMH,2020-12-09,18,16,4,4,14,4,0
SMH,2020-12-10,19,16,3,3,16,3,0
SMH,2020-12-11,18,16,3,3,15,5,0
SMH,2020-12-12,20,19,3,3,17,5,0
SMH,2020-12-13,23,22,3,3,20,1,0
SMH,2020-12-14,24,23,5,5,19,3,0
SMH,2020-12-15,23,22,7,7,16,6,0
SMH,2020-12-16,24,23,8,8,16,3,0
SMH,2020-12-17,24,23,6,6,18,1,0
SMH,2020-12-18,23,22,6,6,17,1,0
SMH,2020-12-19,18,17,5,5,13,5,0
SMH,2020-12-20,22,21,7,7,15,1,0
SMH,2020-12-21,20,19,7,7,13,4,0
SMH,2020-12-22,21,20,7,7,14,1,0
SMH,2020-12-23,19,18,6,6,13,1,0
SMH,2020-12-24,20,19,5,5,15,2,0
SMH,2020-12-25,16,15,6,6,10,2,0
SMH,2020-12-26,19,18,6,6,13,2,0
SMH,2020-12-27,17,16,5,5,12,1,0
SMH,2020-12-28,18,17,5,5,13,2,0
SMH,2020-12-29,15,14,6,6,9,0,0
SMH,2020-12-30,17,16,6,6,11,3,0
SMH,2020-12-31,19,18,7,7,12,1,0
SMH,2021-01-01,17,16,7,7,10,1,0
SMH,2021-01-02,17,16,6,6,11,1,0
SMH,2021-01-03,18,17,6,6,12,3,0
SMH,2021-01-04,20,19,6,6,14,3,0
SMH,2021-01-05,20,19,6,6,14,2,0
SMH,2021-01-06,22,21,6,6,16,0,0
SMH,2021-01-07,22,20,6,6,16,2,0
SMH,2021-01-08,18,15,8,8,10,3,0
SMH,2021-01-09,20,18,8,8,12,3,0
SMH,2021-01-10,22,20,8,8,14,3,0
SMH,2021-01-11,26,24,8,8,18,3,0
SMH,2021-01-12,28,25,9,9,19,4,0
SMH,2021-01-13,28,25,10,10,18,5,0
SMH,2021-01-14,27,23,10,10,17,2,0
SMH,2021-01-15,31,27,8,8,23,6,0
SMH,2021-01-16,33,27,8,8,25,5,0
SMH,2021-01-17,38,32,8,8,30,1,0
SMH,2021-01-18,35,29,8,8,27,8,0
SMH,2021-01-19,30,24,8,8,22,3,0
SMH,2021-01-20,28,24,7,7,21,2,0
SMH,2021-01-21,28,24,7,7,21,3,0
SMH,2021-01-22,25,21,8,8,17,2,0
SMH,2021-01-23,26,22,9,9,17,3,0
SMH,2021-01-24,24,21,8,8,16,2,0
SMH,2021-01-25,26,23,7,7,19,4,0
SMH,2021-01-26,27,24,7,7,20,3,0
SMH,2021-01-27,24,21,6,6,18,2,0
SMH,2021-01-28,22,19,6,6,16,2,0
SMH,2021-01-29,23,20,6,6,17,3,0
SMH,2021-01-30,20,17,7,7,13,0,0
SMH,2021-01-31,18,15,6,6,12,1,0
SMH,2021-02-01,19,16,5,5,14,1,0
SMH,2021-02-02,16,14,6,6,10,2,0
SMH,2021-02-03,14,12,6,6,8,1,0
SMH,2021-02-04,14,12,6,6,8,2,0
SMH,2021-02-05,15,13,6,6,9,3,0
SMH,2021-02-06,15,13,6,6,9,1,0
SMH,2021-02-07,16,14,7,7,9,1,0
SMH,2021-02-08,16,15,7,7,9,0,0
SMH,2021-02-09,13,12,6,6,7,1,0
SMH,2021-02-10,13,12,5,5,8,0,0
SMH,2021-02-11,12,11,5,5,7,2,0
SMH,2021-02-12,12,11,5,5,7,0,0
SMH,2021-02-13,11,9,4,4,7,1,0
SMH,2021-02-14,12,10,6,6,6,2,0
SMH,2021-02-15,14,12,6,6,8,2,0
SMH,2021-02-16,15,13,7,7,8,2,0
SMH,2021-02-17,16,14,7,7,9,1,0
SMH,2021-02-18,15,13,6,6,9,0,0
SMH,2021-02-19,15,13,6,6,9,0,0
SMH,2021-02-20,12,10,7,7,5,0,0
SMH,2021-02-21,12,10,7,7,5,0,0
SMH,2021-02-22,12,10,7,7,5,2,0
SMH,2021-02-23,15,11,7,7,8,0,0
SMH,2021-02-24,12,8,7,7,5,1,0
SMH,2021-02-25,10,6,7,7,3,0,0
SMH,2021-02-26,9,6,6,6,3,0,0
SMH,2021-02-27,6,4,5,5,1,1,0
SMH,2021-02-28,7,5,5,5,2,0,0
SMH,2021-03-01,7,5,4,4,3,1,0
SMH,2021-03-02,5,4,4,4,1,0,0
SMH,2021-03-03,5,4,4,4,1,2,0
SMH,2021-03-04,5,4,3,3,2,1,0
SMH,2021-03-05,6,4,2,2,4,1,0
SMH,2021-03-06,7,5,2,2,5,2,0
SMH,2021-03-07,9,7,2,2,7,2,0
SMH,2021-03-08,11,9,2,2,9,0,0
SMH,2021-03-09,10,8,2,2,8,0,0
SMH,2021-03-10,8,6,2,2,6,0,0
SMH,2021-03-11,7,5,2,2,5,1,0
SMH,2021-03-12,6,5,2,2,4,0,0
SMH,2021-03-13,7,6,2,2,5,2,0
SMH,2021-03-14,7,6,2,2,5,1,0
SMH,2021-03-15,7,6,3,3,4,0,0
SMH,2021-03-16,6,5,3,3,3,0,0
SMH,2021-03-17,4,3,3,3,1,0,0
SMH,2021-03-18,4,3,3,3,1,0,0
SMH,2021-03-19,4,3,3,3,1,1,0
SMH,2021-03-20,4,4,2,2,2,0,0
SMH,2021-03-21,4,4,2,2,2,0,0
SMH,2021-03-22,4,4,2,2,2,3,0
SMH,2021-03-23,8,8,2,2,6,0,0
SMH,2021-03-24,8,8,2,2,6,1,0
SMH,2021-03-25,8,7,2,2,6,1,0
SMH,2021-03-26,7,6,2,2,5,0,0
SMH,2021-03-27,6,5,2,2,4,0,0
SMH,2021-03-28,3,3,1,1,2,0,0
SMH,2021-03-29,3,2,0,0,3,1,0
SMH,2021-03-30,4,3,0,0,4,0,0
SMH,2021-03-31,4,3,0,0,4,0,0
SMH,2021-04-01,5,4,0,0,5,2,0
SMH,2021-04-02,4,3,1,1,3,2,0
SMH,2021-04-03,4,3,2,2,2,1,0
SMH,2021-04-04,4,3,1,1,3,0,0
SMH,2021-04-05,5,4,1,1,4,0,0
SMH,2021-04-06,4,2,0,0,4,0,0
SMH,2021-04-07,3,2,0,0,3,1,0
SMH,2021-04-08,2,2,0,0,2,2,0
SMH,2021-04-09,4,4,0,0,4,0,0
SMH,2021-04-10,4,4,0,0,4,1,0
SMH,2021-04-11,4,4,0,0,4,1,0
SMH,2021-04-12,5,5,1,1,4,0,0
SMH,2021-04-13,5,5,1,1,4,0,0
SMH,2021-04-14,4,4,1,1,3,3,0
SMH,2021-04-15,6,6,2,2,4,0,0
SMH,2021-04-16,6,6,1,1,5,0,0
SMH,2021-04-17,8,8,1,1,7,3,0
SMH,2021-04-18,7,7,2,2,5,0,0
SMH,2021-04-19,7,7,2,2,5,4,0
SMH,2021-04-20,8,8,2,2,6,2,0
SMH,2021-04-21,8,8,2,2,6,1,0
SMH,2021-04-22,9,7,3,3,6,1,0
SMH,2021-04-23,7,6,3,3,4,0,0
SMH,2021-04-24,7,6,2,2,5,0,0
SMH,2021-04-25,8,7,2,2,6,1,0
SMH,2021-04-26,8,7,2,2,6,2,0
SMH,2021-04-27,8,7,2,2,6,0,0
SMH,2021-04-28,8,7,3,3,5,0,0
SMH,2021-04-29,9,8,3,3,6,2,0
SMH,2021-04-30,8,7,3,3,5,0,0
SMH,2021-05-01,6,5,2,2,4,0,0
SMH,2021-05-02,6,5,2,2,4,0,0
SMH,2021-05-03,5,4,2,2,3,0,0
SMH,2021-05-04,4,3,1,1,3,1,0
SMH,2021-05-05,4,3,1,1,3,1,0
SMH,2021-05-06,5,4,1,1,4,0,0
SMH,2021-05-07,5,4,2,2,3,0,0
SMH,2021-05-08,4,4,1,1,3,1,0
SMH,2021-05-09,3,3,1,1,2,1,0
SMH,2021-05-10,3,3,0,0,3,0,0
SMH,2021-05-11,3,3,0,0,3,0,0
SMH,2021-05-12,1,1,0,0,1,0,0
SMH,2021-05-13,1,0,0,0,1,0,0
SMH,2021-05-14,0,0,0,0,0,0,0
SMH,2021-05-19,0,0,0,0,0,1,0
SMH,2021-05-20,1,1,0,0,1,1,0
SMH,2021-05-21,2,2,0,0,2,0,0
SMH,2021-05-22,1,1,0,0,1,0,0
SMH,2021-05-23,1,1,0,0,1,0,0
SMH,2021-05-25,1,1,0,0,1,1,0
SMH,2021-05-26,1,1,1,1,0,1,0
SMH,2021-05-27,2,2,1,1,1,0,0
SMH,2021-05-28,2,2,1,1,1,0,0
SMH,2021-05-29,2,2,1,1,1,0,0
SMH,2021-05-30,2,2,1,1,1,0,0
SMH,2021-05-31,2,2,1,1,1,1,0
SMH,2021-06-01,2,2,1,1,1,0,0
SMH,2021-06-02,2,2,1,1,1,0,0
SMH,2021-06-03,1,0,0,0,1,1,0
SMH,2021-06-04,2,1,0,0,2,0,0
SMH,2021-06-05,2,1,0,0,2,0,0
SMH,2021-06-06,2,1,0,0,2,0,0
SMH,2021-06-07,1,0,0,0,1,0,0
SMH,2021-06-08,1,0,0,0,1,0,0
SMH,2021-06-09,1,0,0,0,1,0,0
SMH,2021-06-10,0,0,0,0,0,0,0
SMH,2021-06-16,1,1,0,0,1,1,0
SMH,2021-06-17,1,1,1,1,0,0,0
SMH,2021-06-18,1,1,1,1,0,0,0
SMH,2021-06-19,1,1,1,1,0,0,0
SMH,2021-06-20,1,1,1,1,0,0,0
SMH,2021-06-21,1,1,1,1,0,0,0
SMH,2021-06-22,1,1,1,1,0,0,0
SMH,2021-06-23,1,1,1,1,0,0,0
SMH,2021-06-24,1,1,0,0,1,1,0
SMH,2021-06-25,1,1,0,0,1,0,0
SMH,2021-06-26,0,0,0,0,0,0,0
SMH,2021-06-27,0,0,0,0,0,1,0
SMH,2021-06-28,1,1,0,0,1,0,0
SMH,2021-06-29,1,1,0,0,1,0,0
SMH,2021-07-01,1,1,0,0,1,1,0
SMH,2021-07-02,1,1,0,0,1,0,0
SMH,2021-07-03,2,2,0,0,2,0,0
SMH,2021-07-04,2,2,0,0,2,0,0
SMH,2021-07-05,1,1,0,0,1,0,0
SMH,2021-07-06,0,0,0,0,0,0,0
SMH,2021-07-13,0,0,0,0,0,1,0
SMH,2021-07-14,3,3,1,1,2,1,0
SMH,2021-07-15,3,2,1,1,2,0,0
SMH,2021-07-16,2,2,1,1,1,0,0
SMH,2021-07-17,2,2,1,1,1,0,0
SMH,2021-07-18,2,2,1,1,1,0,0
SMH,2021-07-19,1,1,0,0,1,0,0
SMH,2021-07-20,0,0,0,0,0,1,0
SMH,2021-07-21,1,1,0,0,1,0,0
SMH,2021-07-22,1,1,0,0,1,0,0
SMH,2021-07-23,1,1,0,0,1,0,0
SMH,2021-07-24,1,1,0,0,1,0,0
SMH,2021-07-25,1,1,0,0,1,0,0
SMH,2021-07-26,1,1,0,0,1,0,0
SMH,2021-08-01,0,0,0,0,0,1,0
SMH,2021-08-02,1,1,0,0,1,0,0
SMH,2021-08-03,1,1,1,1,0,1,0
SMH,2021-08-04,2,2,0,0,2,0,0
SMH,2021-08-05,3,3,0,0,3,1,0
SMH,2021-08-06,1,1,0,0,1,0,0
SMH,2021-08-07,1,1,0,0,1,0,0
SMH,2021-08-08,1,1,0,0,1,0,0
SMH,2021-08-09,1,1,0,0,1,1,0
SMH,2021-08-10,2,2,1,1,1,0,0
SMH,2021-08-11,4,4,1,1,3,2,0
SMH,2021-08-12,4,4,2,2,2,0,0
SMH,2021-08-13,4,4,2,2,2,0,0
SMH,2021-08-14,3,3,2,2,1,0,0
SMH,2021-08-15,2,2,2,2,0,1,0
SMH,2021-08-16,3,3,2,2,1,0,0
SMH,2021-08-17,3,3,2,2,1,1,0
SMH,2021-08-18,4,4,3,3,1,0,0
SMH,2021-08-19,4,4,3,3,1,0,0
SMH,2021-08-20,4,4,3,3,1,0,0
SMH,2021-08-21,4,4,3,3,1,0,0
SMH,2021-08-22,3,3,2,2,1,1,0
SMH,2021-08-23,7,7,2,2,5,2,0
SMH,2021-08-24,8,8,2,2,6,0,0
SMH,2021-08-25,10,10,2,2,8,2,0
SMH,2021-08-26,7,7,1,1,6,0,0
SMH,2021-08-27,6,6,2,2,4,0,0
SMH,2021-08-28,5,5,2,2,3,0,0
SMH,2021-08-29,6,6,2,2,4,1,0
SMH,2021-08-30,5,5,2,2,3,0,0
SMH,2021-08-31,6,6,2,2,4,1,0
SMH,2021-09-01,6,5,2,2,4,0,0
SMH,2021-09-02,2,2,2,2,0,1,0
SMH,2021-09-03,1,1,1,1,0,0,0
SMH,2021-09-04,1,1,1,1,0,0,0
SMH,2021-09-05,5,5,1,1,4,3,0
SMH,2021-09-06,5,5,1,1,4,0,0
SMH,2021-09-07,3,3,1,1,2,0,0
SMH,2021-09-08,3,3,1,1,2,1,0
SMH,2021-09-09,4,4,1,1,3,0,0
SMH,2021-09-10,4,4,1,1,3,2,0
SMH,2021-09-11,3,3,2,2,1,0,0
SMH,2021-09-12,3,3,2,2,1,0,0
SMH,2021-09-13,4,3,2,2,2,1,0
SMH,2021-09-14,4,3,1,1,3,2,0
SMH,2021-09-15,7,6,1,1,6,2,0
SMH,2021-09-16,6,5,2,2,4,0,0
SMH,2021-09-17,7,5,2,2,5,1,0
SMH,2021-09-18,6,5,2,2,4,0,0
SMH,2021-09-19,5,4,2,2,3,0,0
SMH,2021-09-20,5,4,2,2,3,3,0
SMH,2021-09-21,8,6,3,3,5,1,0
SMH,2021-09-22,8,5,3,3,5,1,0
SMH,2021-09-23,9,6,3,3,6,1,0
SMH,2021-09-24,6,5,3,3,3,0,0
SMH,2021-09-25,8,7,3,3,5,1,0
SMH,2021-09-26,9,8,3,3,6,1,0
SMH,2021-09-27,8,7,3,3,5,1,0
SMH,2021-09-28,7,6,3,3,4,0,0
SMH,2021-09-29,6,4,2,2,4,0,0
SMH,2021-09-30,6,4,2,2,4,1,0
SMH,2021-10-01,7,5,2,2,5,2,0
SMH,2021-10-02,7,5,2,2,5,0,0
SMH,2021-10-03,8,6,2,2,6,1,0
SMH,2021-10-04,6,4,2,2,4,0,0
SMH,2021-10-05,5,4,2,2,3,0,0
SMH,2021-10-06,4,2,2,2,2,0,0
SMH,2021-10-07,4,2,2,2,2,0,0
SMH,2021-10-08,5,2,2,2,3,1,0
SMH,2021-10-09,3,0,2,2,1,0,0
SMH,2021-10-10,3,0,2,2,1,0,0
SMH,2021-10-11,3,0,2,2,1,1,0
SMH,2021-10-12,3,1,1,1,2,0,0
SMH,2021-10-13,5,3,1,1,4,1,0
SMH,2021-10-14,6,2,2,2,4,2,0
SMH,2021-10-15,4,2,1,1,3,2,0
SMH,2021-10-16,6,4,1,1,5,1,0
SMH,2021-10-17,5,4,1,1,4,0,0
SMH,2021-10-18,5,4,1,1,4,1,0
SMH,2021-10-19,5,4,1,1,4,0,0
SMH,2021-10-20,4,3,1,1,3,0,0
SMH,2021-10-21,4,3,1,1,3,0,0
SMH,2021-10-22,3,2,1,1,2,0,0
SMH,2021-10-23,3,2,1,1,2,0,0
SMH,2021-10-24,1,1,0,0,1,2,0
SMH,2021-10-25,4,4,0,0,4,2,0
SMH,2021-10-26,4,4,0,0,4,1,0
SMH,2021-10-27,4,4,0,0,4,0,0
SMH,2021-10-28,4,4,0,0,4,1,0
SMH,2021-10-29,5,5,1,1,4,1,0
SMH,2021-10-30,5,5,2,2,3,0,0
SMH,2021-10-31,3,3,3,3,0,0,0
SMH,2021-11-01,3,3,3,3,0,0,0
SMH,2021-11-02,4,4,3,3,1,1,0
SMH,2021-11-03,4,4,3,3,1,0,0
SMH,2021-11-04,4,3,3,3,1,0,0
SMH,2021-11-05,4,3,3,3,1,0,0
SMH,2021-11-06,3,3,2,2,1,3,0
SMH,2021-11-07,6,6,2,2,4,0,0
SMH,2021-11-08,6,6,2,2,4,0,0
SMH,2021-11-09,5,4,1,1,4,0,0
SMH,2021-11-10,3,2,1,1,2,0,0
SMH,2021-11-11,2,2,1,1,1,0,0
SMH,2021-11-12,1,1,1,1,0,2,0
SMH,2021-11-13,3,3,1,1,2,0,0
SMH,2021-11-14,3,3,1,1,2,0,0
SMH,2021-11-15,3,2,1,1,2,0,0
SMH,2021-11-16,3,2,1,1,2,1,0
SMH,2021-11-17,3,2,1,1,2,2,0
SMH,2021-11-18,6,4,2,2,4,1,0
SMH,2021-11-19,5,4,1,1,4,0,0
SMH,2021-11-20,4,2,1,1,3,0,0
SMH,2021-11-21,4,2,1,1,3,0,0
SMH,2021-11-22,4,2,1,1,3,1,0
SMH,2021-11-23,5,3,1,1,4,0,0
SMH,2021-11-24,4,2,1,1,3,0,0
SMH,2021-11-25,2,1,0,0,2,1,0
SMH,2021-11-26,3,2,0,0,3,0,0
SMH,2021-11-27,3,2,0,0,3,0,0
SMH,2021-11-28,3,2,0,0,3,0,0
SMH,2021-11-29,2,2,0,0,2,0,0
SMH,2021-11-30,2,2,0,0,2,3,0
SMH,2021-12-01,5,5,0,0,5,0,0
SMH,2021-12-02,4,4,0,0,4,1,0
SMH,2021-12-03,4,4,0,0,4,0,0
SMH,2021-12-04,3,3,0,0,3,0,0
SMH,2021-12-05,3,3,0,0,3,0,0
SMH,2021-12-06,2,2,0,0,2,2,0
SMH,2021-12-07,3,3,0,0,3,0,0
SMH,2021-12-08,5,5,0,0,5,1,0
SMH,2021-12-09,5,5,0,0,5,3,0
SMH,2021-12-10,9,9,0,0,9,1,0
SMH,2021-12-11,10,10,1,1,9,1,0
SMH,2021-12-12,8,8,0,0,8,0,0
SMH,2021-12-13,7,7,1,1,6,1,0
SMH,2021-12-14,6,6,1,1,5,1,0
SMH,2021-12-15,8,8,1,1,7,3,0
SMH,2021-12-16,7,7,3,3,4,1,0
SMH,2021-12-17,7,7,3,3,4,1,0
SMH,2021-12-18,9,8,3,3,6,1,0
SMH,2021-12-19,9,8,5,5,4,1,0
SMH,2021-12-20,8,7,3,3,5,2,0
SMH,2021-12-21,13,12,3,3,10,3,0
SMH,2021-12-22,9,9,4,4,5,3,0
SMH,2021-12-23,12,12,5,5,7,2,0
SMH,2021-12-24,12,12,5,5,7,3,0
SMH,2021-12-25,14,14,5,5,9,5,0
SMH,2021-12-26,19,18,5,5,14,5,0
SMH,2021-12-27,23,22,5,5,18,4,0
SMH,2021-12-28,28,27,6,6,22,8,0
SMH,2021-12-29,33,32,6,6,27,8,0
SMH,2021-12-30,32,32,5,5,27,6,0
SMH,2021-12-31,36,34,6,6,30,7,0
SMH,2022-01-01,41,39,6,6,35,7,0
SMH,2022-01-02,44,43,7,7,37,6,0
SMH,2022-01-03,47,44,7,7,40,8,0
SMH,2022-01-04,50,45,7,7,43,6,0
SMH,2022-01-05,50,41,7,7,43,9,0
SMH,2022-01-06,50,41,9,9,41,9,0
SMH,2022-01-07,49,38,10,10,39,7,0
SMH,2022-01-08,46,37,8,8,38,8,0
SMH,2022-01-09,47,39,9,9,38,6,0
SMH,2022-01-10,49,40,11,11,38,8,0
SMH,2022-01-11,49,36,12,12,37,5,0
SMH,2022-01-12,47,37,13,13,34,9,0
SMH,2022-01-13,47,38,14,14,33,5,0
SMH,2022-01-14,46,39,14,14,32,6,0
SMH,2022-01-15,37,31,13,13,24,1,0
SMH,2022-01-16,32,27,9,9,23,2,0
SMH,2022-01-17,32,26,6,6,26,3,0
SMH,2022-01-18,36,30,6,6,30,6,0
SMH,2022-01-19,35,26,6,6,29,2,0
SMH,2022-01-20,34,26,6,6,28,6,0
SMH,2022-01-21,32,24,6,6,26,0,0
SMH,2022-01-22,27,19,6,6,21,3,0
SMH,2022-01-23,25,18,6,6,19,1,0
SMH,2022-01-24,25,18,5,5,20,3,0
SMH,2022-01-25,24,16,4,4,20,0,0
