"","date","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","cat JHH","cat SH","cat BMC","cat HCGH","cat SMH"
"396",2021-03-31,76.975,53.925,49.825,81.825,19.2,89.6488549618321,59.0992366412214,55.8473282442748,98.1221374045801,20.2671755725191,95.9882352941176,61.2,61.324705882353,114.988235294118,21.1364705882353
"397",2021-04-01,75.275,50.525,48.175,77.675,18.25,86.2519083969466,56.0076335877863,54.3435114503817,93.3435114503817,19.3893129770993,92.2988235294117,56.9011764705882,58.6517647058824,107.894117647059,19.8917647058824
"398",2021-04-02,73.55,47.7,46.925,73.5,17.225,82.8015267175572,52.969465648855,52.5038167938931,88.6564885496183,18.2671755725191,88.595294117647,52.8541176470588,56.1858823529412,101.421176470588,18.6894117647059
"399",2021-04-03,71.575,45.8,45.7,71.375,16.35,79.9923664122137,50.030534351145,51.1068702290076,83.236641221374,17.175572519084,85.24,49.2164705882353,54.0917647058824,95.3764705882353,17.4282352941177
"400",2021-04-04,69.225,43.425,44.3,67.075,15.525,77.381679389313,47.2824427480916,49.4198473282443,78.9465648854962,16.3282442748092,82.1388235294117,45.9341176470588,52.0917647058824,89.36,16.48
"401",2021-04-05,67.45,40.575,43.55,62.8,14.725,74.824427480916,43.9160305343512,48,74.6259541984733,15.5419847328245,79.1364705882353,42.3835294117647,50.244705882353,83.8611764705883,15.4305882352941
"402",2021-04-06,64.85,38.275,41.925,58.6,14.15,72.175572519084,40.9312977099237,46.5038167938931,69.9389312977099,14.793893129771,76.0917647058823,39.395294117647,48.4235294117647,78.2964705882353,14.3811764705882
"403",2021-04-07,63.2,35.225,40.875,55.625,13.05,70.0381679389313,38.5343511450382,45.2213740458015,65.9694656488549,14.2900763358779,73.4635294117647,36.5341176470588,46.7576470588236,73.76,13.4094117647059
"404",2021-04-08,61.45,32.6,39.625,51.8,12,67.793893129771,35.6106870229008,43.9618320610687,61.5954198473282,13.381679389313,70.9482352941176,33.48,45.1058823529412,68.7505882352942,12.5552941176471
"405",2021-04-09,59.675,30.075,38.675,50.05,11.45,65.4351145038168,33.3893129770992,42.6946564885496,57.7022900763359,12.6488549618321,68.2588235294117,30.8023529411764,43.5505882352942,64.0070588235295,11.7976470588235
"406",2021-04-10,57.55,27.45,37.4,47.825,10.425,63.4885496183206,31.030534351145,41.3740458015267,53.8167938931298,11.8244274809161,65.8423529411764,28.3341176470588,42.0682352941177,59.5952941176471,11.0329411764706
"407",2021-04-11,56.025,24.95,36.125,45.775,9.9,61.6870229007633,28.8396946564886,40.3129770992366,50.3664122137404,11.2290076335878,63.4305882352941,25.84,40.5670588235295,55.1152941176471,10.2
"408",2021-04-12,54.025,23.25,35.5,42.175,9.325,59.4656488549618,26.8625954198473,39.0305343511451,47.0076335877862,10.5343511450382,61.3364705882353,23.4470588235294,39.1694117647059,50.9505882352942,9.52470588235295
"409",2021-04-13,52.425,21.2,34.5,40,8.675,57.587786259542,24.6946564885496,37.7480916030534,43.7480916030534,9.84732824427485,59.1247058823529,21.0282352941176,37.8329411764706,46.884705882353,8.84470588235295
"410",2021-04-14,50.225,18.8,33.3,37.025,8.225,55.6564885496183,22.793893129771,36.6488549618321,39.9694656488549,9.48854961832065,57.075294117647,18.96,36.4658823529412,43.3529411764706,8.22352941176472
"411",2021-04-15,48.875,16.55,32.425,34.8,7.475,53.7099236641221,20.5267175572519,35.6793893129771,37.0152671755725,9.0076335877863,55.0211764705882,16.7129411764706,35.1670588235295,39.8117647058824,7.55764705882354
"412",2021-04-16,47.425,14.975,31.55,32.7,7.025,51.8473282442748,18.6030534351145,34.4656488549618,33.9770992366412,8.39694656488554,53.1247058823529,14.7341176470588,33.9858823529412,36.4188235294118,7.00941176470589
"413",2021-04-17,46.1,12.65,30.475,28.925,6.5,50.1526717557252,16.9923664122137,33.3587786259542,30.8702290076336,7.95419847328248,51.4211764705882,12.6164705882353,32.8329411764706,33.1411764705883,6.47058823529413
"414",2021-04-18,45.4,11.3,30.025,26.2,5.875,48.7404580152672,15.0992366412214,32.3053435114504,28.0763358778626,7.41984732824431,49.6141176470588,10.6258823529411,31.7035294117647,29.9129411764706,5.9129411764706
"415",2021-04-19,44.3,10.225,29.15,23.95,5.65,47.1908396946565,13.3053435114504,31.3053435114504,25.6793893129771,6.92366412213744,48.0305882352941,8.9176470588235,30.4705882352942,27.1317647058824,5.39529411764707
"416",2021-04-20,42.675,8.8,28.225,20.85,5.075,45.4351145038168,12.030534351145,30.5648854961832,23.1908396946565,6.32061068702294,46.4988235294117,7.36235294117644,29.5129411764706,24.2705882352942,4.94823529411766
"417",2021-04-21,41.875,7.1,27.725,18.525,4.775,44.2442748091603,10.618320610687,29.7022900763359,20.7480916030534,5.83206106870233,44.9294117647058,5.77882352941173,28.5505882352942,21.6376470588236,4.54117647058825
"418",2021-04-22,40.8,6.225,27.1,16.375,4.325,42.8625954198473,9.60305343511451,28.7709923664122,18.3587786259542,5.47328244274813,43.5364705882353,4.47529411764703,27.7035294117647,19.2,4.09882352941178
"419",2021-04-23,39.4,5.075,26.825,14.85,3.7,41.7557251908397,8.1908396946565,28.0152671755725,15.9160305343511,5.09923664122141,42.3247058823529,2.98823529411762,26.88,16.6494117647059,3.65411764705884
"420",2021-04-24,38.1,3.6,26.3,12.825,3.275,40.7862595419847,6.84732824427482,27.3893129770992,13.6030534351145,4.67175572519088,41.2047058823529,1.66823529411762,26.044705882353,14.4564705882353,3.28705882352942
"421",2021-04-25,37.125,1.925,25.6,10.5,2.925,39.9083969465649,5.42748091603054,26.7099236641222,12.0229007633588,4.37404580152676,40.0611764705882,0.576470588235264,25.2870588235295,12.2258823529412,2.90588235294119
"422",2021-04-26,36.3,0.150000000000002,25.275,8.425,2.425,38.7251908396946,4.19847328244276,25.9618320610687,10.1755725190839,3.99236641221378,39.115294117647,0,24.644705882353,10.3341176470589,2.62823529411766
"423",2021-04-27,35.375,0,24.75,7.37499999999999,2,37.8015267175572,2.95419847328245,25.2519083969466,8.48854961832059,3.77099236641225,38.1905882352941,0,24.0776470588236,8.52470588235299,2.33176470588236
"424",2021-04-28,34.3,0,24.425,5.72499999999999,1.55,36.6335877862595,2.06870229007634,24.5343511450382,6.53435114503814,3.45038167938935,37.1317647058823,0,23.48,6.6517647058824,2.08941176470589
"425",2021-04-29,33.575,0,24.25,4.275,1.375,35.5954198473282,1.33587786259543,24.0992366412214,4.98473282442746,3.09923664122141,36.16,0,22.9552941176471,4.83764705882358,1.82117647058825
"426",2021-04-30,32.725,0,23.625,2.95,1.275,34.8167938931298,0.160305343511457,23.4351145038168,3.44274809160303,2.90839694656492,35.2917647058823,0,22.44,3.47529411764711,1.58117647058825
"427",2021-05-01,31.75,0,23.175,1.74999999999999,1.1,33.7251908396946,0,22.9083969465649,1.89312977099235,2.71755725190844,34.5388235294117,0,21.9411764705883,2.14352941176476,1.29647058823531
"428",2021-05-02,31.05,0,22.475,0.674999999999994,0.849999999999999,32.9312977099237,0,22.4885496183206,0.755725190839673,2.48854961832065,33.9294117647058,0,21.4423529411765,0.818823529411812,1.0729411764706
"429",2021-05-03,30.45,0,22.05,0,0.674999999999999,32.3893129770992,0,22.1221374045802,0,2.35114503816798,33.24,0,21.0376470588236,0,0.861176470588247
"430",2021-05-04,29.85,0,21.7,0,0.674999999999999,31.6335877862595,0,21.7709923664122,0,2.19083969465653,32.64,0,20.6305882352942,0,0.649411764705894
"431",2021-05-05,29.25,0,21.15,0,0.624999999999999,30.8167938931298,0,21.3129770992367,0,1.87022900763363,32.1082352941176,0,20.2611764705883,0,0.428235294117659
"432",2021-05-06,28.75,0,20.875,0,0.474999999999999,30.2442748091603,0,20.8167938931298,0,1.73282442748095,31.6447058823529,0,19.9435294117647,0,0.287058823529423
"433",2021-05-07,28.3,0,20.5,0,0.299999999999999,29.8473282442748,0,20.4198473282443,0,1.51908396946569,31.0329411764706,0,19.5835294117647,0,0.160000000000012
"434",2021-05-08,27.95,0,19.975,0,0.174999999999999,29.4961832061069,0,20.1145038167939,0,1.20610687022905,30.4729411764706,0,19.3576470588236,0,0.0400000000000116
"435",2021-05-09,27.75,0,19.8,0,0.0999999999999992,29.0534351145038,0,19.8473282442748,0,1.0458015267176,30.0776470588235,0,19.0588235294118,0,0
"436",2021-05-10,27.7,0,19.625,0,0,28.6259541984733,0,19.4732824427481,0,0.923664122137444,29.6776470588235,0,18.7858823529412,0,0
"437",2021-05-11,27.625,0,19.5,0,0,28.2671755725191,0,19.3129770992367,0,0.709923664122177,29.3411764705882,0,18.5270588235295,0,0
"438",2021-05-12,27.15,0,19.475,0,0,28.0076335877862,0,19.0687022900763,0,0.587786259542024,28.9482352941176,0,18.3129411764706,0,0
"439",2021-05-13,27,0,19.3,0,0,27.8396946564885,0,18.8473282442748,0,0.496183206106909,28.6141176470588,0,18.0211764705883,0,0
"440",2021-05-14,26.45,0,19.175,0,0,27.5648854961832,0,18.6106870229008,0,0.458015267175612,28.2282352941176,0,17.8588235294118,0,0
"441",2021-05-15,26.025,0,19.075,0,0,27.3358778625954,0,18.4045801526718,0,0.343511450381718,27.9105882352941,0,17.6917647058824,0,0
"442",2021-05-16,26.025,0,18.925,0,0,27.0916030534351,0,18.2748091603054,0,0.328244274809199,27.7058823529411,0,17.56,0,0
"443",2021-05-17,25.9,0,18.65,0,0,26.7786259541985,0,18.1374045801527,0,0.16030534351149,27.4188235294117,0,17.3576470588236,0,0
"444",2021-05-18,25.7,0,18.55,0,0,26.412213740458,0,17.8015267175573,0,0.137404580152711,27.2447058823529,0,17.2094117647059,0,0
"445",2021-05-19,25.725,0,18.55,0,0,26.1679389312977,0,17.6641221374046,0,0.0839694656488941,27.0047058823529,0,17.08,0,0
"446",2021-05-20,25.675,0,18.65,0,0,26.0381679389313,0,17.5190839694657,0,0,26.7929411764706,0,16.9694117647059,0,0
"447",2021-05-21,25.625,0,18.425,0,0,25.7480916030534,0,17.4656488549618,0,0,26.6164705882353,0,16.9082352941177,0,0
"448",2021-05-22,25.925,0,18.5,0,0,25.4885496183206,0,17.2824427480916,0,0,26.4729411764706,0,16.804705882353,0,0
"449",2021-05-23,25.925,0,18.5,0,0,25.2595419847328,0,17.1221374045802,0,0,26.3717647058823,0,16.7576470588236,0,0
"450",2021-05-24,25.925,0,18.5,0,0,25.175572519084,0,17,0,0,26.3129411764706,0,16.6705882352942,0,0
"451",2021-05-25,25.925,0,18.5,0,0,25.0839694656488,0,16.9847328244275,0,0,26.2423529411764,0,16.5905882352942,0,0
"452",2021-05-26,25.925,0,18.5,0,0,25,0,16.9541984732825,0,0,26.1364705882353,0,16.5058823529412,0,0
"453",2021-05-27,25.925,0,18.5,0,0,24.9312977099237,0,16.8320610687023,0,0,26,0,16.4258823529412,0,0
"454",2021-05-28,25.925,0,18.5,0,0,24.8396946564885,0,16.6793893129771,0,0,25.9411764705882,0,16.32,0,0
"455",2021-05-29,25.925,0,18.5,0,0,24.618320610687,0,16.7175572519084,0,0,25.8588235294117,0,16.28,0,0
"456",2021-05-30,25.925,0,18.5,0,0,24.5267175572519,0,16.6717557251909,0,0,25.8517647058823,0,16.2470588235295,0,0
"457",2021-05-31,25.925,0,18.5,0,0,24.5725190839695,0,16.5801526717557,0,0,25.6941176470588,0,16.204705882353,0,0
"458",2021-06-01,25.925,0,18.5,0,0,24.4580152671756,0,16.6106870229008,0,0,25.5929411764706,0,16.16,0,0
"459",2021-06-02,25.925,0,18.5,0,0,24.3129770992366,0,16.5648854961832,0,0,25.4964705882353,0,16.1811764705883,0,0
"460",2021-06-03,25.925,0,18.5,0,0,24.2748091603053,0,16.5725190839695,0,0,25.4658823529411,0,16.1576470588236,0,0
"461",2021-06-04,25.925,0,18.5,0,0,24.3282442748091,0,16.5190839694657,0,0,25.5247058823529,0,16.1482352941177,0,0
"462",2021-06-05,25.925,0,18.5,0,0,24.2824427480916,0,16.4351145038168,0,0,25.5364705882353,0,16.1482352941177,0,0
"463",2021-06-06,25.925,0,18.5,0,0,24.175572519084,0,16.3969465648855,0,0,25.5294117647058,0,16.1364705882353,0,0
"464",2021-06-07,25.925,0,18.5,0,0,24.0534351145038,0,16.3358778625954,0,0,25.4682352941176,0,16.0988235294118,0,0
"465",2021-06-08,25.925,0,18.5,0,0,24.0534351145038,0,16.2366412213741,0,0,25.5129411764706,0,16.0635294117647,0,0
"466",2021-06-09,25.925,0,18.5,0,0,24.0381679389313,0,16.2671755725191,0,0,25.5223529411764,0,16.0894117647059,0,0
"467",2021-06-10,25.925,0,18.5,0,0,23.9160305343511,0,16.2366412213741,0,0,25.4917647058823,0,16.1270588235295,0,0
"468",2021-06-11,25.925,0,18.5,0,0,23.8778625954198,0,16.1832061068702,0,0,25.475294117647,0,16.1082352941177,0,0
"469",2021-06-12,25.925,0,18.5,0,0,23.8625954198473,0,16.1679389312977,0,0,25.5317647058823,0,16.0870588235295,0,0
"470",2021-06-13,25.925,0,18.5,0,0,23.9007633587786,0,16.1679389312977,0,0,25.5388235294117,0,16.0917647058824,0,0
"471",2021-06-14,25.925,0,18.5,0,0,23.8702290076336,0,16.1297709923664,0,0,25.5576470588235,0,16.1129411764706,0,0
"472",2021-06-15,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.5976470588235,0,16.124705882353,0,0
"473",2021-06-16,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.4705882352941,0,16.0752941176471,0,0
"474",2021-06-17,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.4988235294117,0,16.1035294117647,0,0
"475",2021-06-18,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"476",2021-06-19,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"477",2021-06-20,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"478",2021-06-21,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"479",2021-06-22,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"480",2021-06-23,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"481",2021-06-24,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"482",2021-06-25,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"483",2021-06-26,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"484",2021-06-27,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"485",2021-06-28,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"486",2021-06-29,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
"487",2021-06-30,25.925,0,18.5,0,0,23.9312977099237,0,16.0916030534351,0,0,25.475294117647,0,16.1105882352942,0,0
