patienttype,scenario,hospital,date,admitted,admitted_std,active,active_std
icu,moderate,SH,2021-05-17,0.46548387096774296,0.513623049362691,3.3193548387096805,3.00504085687846
icu,moderate,SH,2021-05-18,0.41516129032258203,0.428119450980696,3.16129032258065,2.8725258548323898
icu,moderate,SH,2021-05-19,0.42967741935483894,0.4584932114808089,3.04193548387097,2.8559247068719302
icu,moderate,SH,2021-05-20,0.40645161290322596,0.442671861191727,2.91612903225806,2.79389851042884
icu,moderate,SH,2021-05-21,0.39096774193548306,0.407330846259225,2.80967741935484,2.73317195364649
icu,moderate,SH,2021-05-22,0.34935483870967804,0.36726922079191804,2.7032258064516097,2.7289941276982304
icu,moderate,SH,2021-05-23,0.36,0.42206863835621694,2.63225806451613,2.56406772302165
icu,moderate,SH,2021-05-24,0.323225806451613,0.37645534453743895,2.57741935483871,2.47023698450683
icu,moderate,SH,2021-05-25,0.32709677419354805,0.426131840483043,2.4580645161290295,2.39956638469273
icu,moderate,SH,2021-05-26,0.30193548387096897,0.412462466365425,2.29032258064516,2.2985766758260198
icu,moderate,SH,2021-05-27,0.24483870967741944,0.305997796405116,2.2032258064516097,2.21592242075798
icu,moderate,SH,2021-05-28,0.25161290322580643,0.37015338384977997,2.06774193548387,2.18910603300189
icu,moderate,SH,2021-05-29,0.25354838709677424,0.336735259150959,2.00967741935484,2.16494875730309
icu,moderate,SH,2021-05-30,0.2206451612903226,0.303037690446957,1.8258064516129,1.9859129276197902
icu,moderate,SH,2021-05-31,0.2119354838709678,0.30302687366015996,1.74193548387097,2.00913626017916
icu,moderate,SH,2021-06-01,0.20225806451612913,0.304844854008738,1.65806451612903,1.9541146322152299
icu,moderate,SH,2021-06-02,0.20709677419354827,0.28828965662788947,1.5677419354838702,1.8700331369798502
icu,moderate,SH,2021-06-03,0.1596774193548387,0.2568165388977207,1.4516129032258098,1.74020224403835
icu,moderate,SH,2021-06-04,0.16935483870967735,0.27485404318880224,1.35161290322581,1.65848181017225
icu,moderate,SH,2021-06-05,0.15,0.2680575287315718,1.2967741935483899,1.64287000466782
icu,moderate,SH,2021-06-06,0.1316129032258065,0.21975201234637434,1.1903225806451598,1.5880308030468402
icu,moderate,SH,2021-06-07,0.12290322580645169,0.2093568268706232,1.13225806451613,1.44978020509321
icu,moderate,SH,2021-06-08,0.12677419354838698,0.2179654766504238,1.0354838709677399,1.3872805579673002
icu,moderate,SH,2021-06-09,0.11419354838709689,0.2038148146432293,1.00967741935484,1.43343819442348
icu,moderate,SH,2021-06-10,0.0958064516129031,0.1892646925058781,0.9741935483870972,1.3979172853686899
icu,moderate,SH,2021-06-11,0.096774193548387,0.1910647094703642,0.87741935483871,1.29682233901958
icu,moderate,SH,2021-06-12,0.0716129032258065,0.1546087001306442,0.780645161290323,1.2274861157716102
icu,moderate,SH,2021-06-13,0.0648387096774195,0.1470872237986242,0.7161290322580649,1.1542618851368602
icu,moderate,SH,2021-06-14,0.06677419354838701,0.15951311194511342,0.6548387096774189,1.1014180623991001
icu,moderate,SH,2021-06-15,0.0474193548387096,0.1289277802826685,0.5645161290322579,0.9642139995025121
icu,moderate,SH,2021-06-16,0.05903225806451609,0.15522834041854136,0.52258064516129,0.925171188141593
icu,moderate,SH,2021-06-17,0.06,0.14814988051555864,0.48709677419354797,0.9323027112872009
icu,moderate,SH,2021-06-18,0.0454838709677418,0.13402789092687328,0.43225806451612897,0.815331753880943
icu,moderate,SH,2021-06-19,0.0503225806451613,0.12436895865613468,0.403225806451613,0.7922951026332359
icu,moderate,SH,2021-06-20,0.049354838709677405,0.13265126445103317,0.396774193548387,0.7496166207093491
icu,moderate,SH,2021-06-21,0.02225806451612904,0.0822352909651623,0.354838709677419,0.6932107205011261
icu,moderate,SH,2021-06-22,0.03580645161290309,0.10583840980775731,0.332258064516129,0.6593677796848871
icu,moderate,SH,2021-06-23,0.02709677419354839,0.09558625722476669,0.32258064516129,0.6110327996155649
icu,moderate,SH,2021-06-24,0.029032258064516127,0.0950162919378084,0.29677419354838697,0.58114673676844
icu,moderate,SH,2021-06-25,0.02322580645161291,0.0903893762232435,0.241935483870968,0.49139314366820597
icu,moderate,SH,2021-06-26,0.021290322580645168,0.08423247153673111,0.235483870967742,0.48129421428851205
icu,moderate,SH,2021-06-27,0.021290322580645168,0.0807122301754566,0.212903225806452,0.43975208226972706
icu,moderate,SH,2021-06-28,0.021290322580645168,0.0770312854534158,0.193548387096774,0.426490164671959
icu,moderate,SH,2021-06-29,0.01451612903225805,0.0643748453015325,0.167741935483871,0.3905224761399121
icu,moderate,SH,2021-06-30,0.00870967741935483,0.0503690852116377,0.151612903225806,0.37620427510556
icu,moderate,SH,2021-07-01,0.01064516129032257,0.05549981016363719,0.13548387096774198,0.360598415805989
icu,moderate,SMH,2021-01-21,0.793548387096774,0.454323661715052,5.988527724665389,2.10791087131671
icu,moderate,SMH,2021-01-22,0.687096774193548,0.452050479256518,6.110669166982531,1.9783663469402
icu,moderate,SMH,2021-01-23,0.590322580645161,0.41094292729053605,6.13691486781469,2.36120438764833
icu,moderate,SMH,2021-01-24,0.676451612903226,0.499348274525499,6.15437265381434,2.28274302382007
icu,moderate,SMH,2021-01-25,0.8980645161290309,0.5510659427482559,6.29793496461642,2.17618603064132
