date,SMH_optimistic,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_moderate,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_pessimistic,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_optimistic_std,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_moderate_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_pessimistic_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std
2021-01-09,0.401273885350318,1.63057324840764,2.21656050955414,0.847133757961783,2.63694267515924,1.41818181818182,4.35151515151515,6.5030303030303,2.69090909090909,7.98181818181818,4.99363057324841,13.4649681528662,19.3248407643312,7.95541401273885,25.9872611464968,0.703583843155791,1.5610164261952,1.76418174077714,1.04159117067215,1.92916887897168,1.48557805205931,3.65945195533523,4.41845200154882,2.15917543694187,5.58620891370419,3.44288579757102,7.22568724822607,9.84673411570276,4.38198970169841,13.3258941747264
2021-01-10,0.318471337579618,1.38216560509554,2.60509554140127,0.745222929936306,2.70063694267516,1.53939393939394,4.41818181818182,6.07878787878788,2.27272727272727,8.26666666666667,5.57324840764331,14.0509554140127,19.1082802547771,7.81528662420382,25.375796178344,0.553370869527986,1.30425580629098,2.18785868552211,0.880825167544587,1.90695999160723,1.68593816953007,3.38995437043167,4.25830792798619,2.09577825672885,5.02012113017367,3.73518955880481,7.73592510975543,9.99399795535542,4.72400248096247,12.6598890189131
2021-01-11,0.420382165605096,1.45222929936306,2.21656050955414,0.834394904458599,2.82165605095541,1.66060606060606,4.55757575757576,6.65454545454545,2.68484848484849,8.64848484848485,5.24203821656051,14.1847133757962,19.5859872611465,8.38216560509554,26.0,0.659351046858983,1.26413465718579,1.77138785179808,1.0210967861071,2.07656988334734,1.66786733611291,3.32547834818704,4.63145313338284,2.60490460618929,5.43145280035625,3.52317400667949,7.19502805689475,9.92586827275028,5.17038976693264,13.1836609937245
2021-01-12,0.407643312101911,1.70063694267516,2.22929936305732,0.815286624203822,2.84713375796178,1.46060606060606,4.61818181818182,6.48484848484848,2.75757575757576,8.06060606060606,5.35668789808917,14.1210191082803,18.828025477707,8.36942675159236,25.1592356687898,0.748292442685421,1.48652104500204,1.83689231977767,1.01467986888373,2.01005626278496,1.72151085755813,3.34568510404476,4.5535281833362,2.4299931790688998,5.39550539065335,3.44938421321301,7.35743509592288,9.63021938486475,4.85888328787019,12.6730113726057
2021-01-13,0.426751592356688,1.54140127388535,2.28662420382166,0.751592356687898,2.90445859872611,1.45454545454545,4.84242424242424,6.64848484848485,2.68484848484849,8.44242424242424,5.42675159235669,13.828025477707,20.5796178343949,8.5796178343949,26.4713375796178,0.669668818766914,1.47372073796278,1.77760647567005,0.914539673671213,1.94767030355326,1.68937695330501,3.86115309382544,4.31881866648889,2.22875440306113,5.56977940388101,3.34855006488178,7.13043029758024,10.1893708753211,5.33242382064611,13.5310732315241
2021-01-14,0.464968152866242,1.53503184713376,2.52866242038217,0.719745222929936,2.73248407643312,1.47878787878788,4.8969696969697,7.14545454545455,2.64848484848485,8.66060606060606,5.28025477707006,14.4777070063694,19.3057324840764,8.64968152866242,26.031847133758,0.818018908883831,1.44331828580705,1.89050766462055,0.936414049802897,2.00121671781376,1.75322345129082,3.72643991681433,5.01301886359125,2.24770876094143,6.12743158382929,3.64479280409328,7.72009206510988,9.50002508905984,4.65889498125325,12.8024780553921
2021-01-15,0.363057324840764,1.55414012738854,2.26114649681529,0.834394904458599,2.75796178343949,1.63636363636364,4.78787878787879,6.87878787878788,2.73939393939394,8.81212121212121,5.43949044585987,14.6624203821656,19.4267515923567,8.59872611464968,26.859872611465,0.67863544468113,1.26387788885791,1.75269218510728,0.87314596118185,1.86623116885598,1.86544627560338,3.52959415434672,5.0088260026379,2.43185169428433,6.03483612168638,3.32015190278277,7.57514721231522,9.29022760422443,5.08132571172928,12.9312038536554
2021-01-16,0.363057324840764,1.54777070063694,2.32484076433121,0.872611464968153,2.94904458598726,1.55757575757576,4.83636363636364,6.52121212121212,2.81818181818182,8.86666666666667,5.59872611464968,14.1528662420382,19.8471337579618,8.63694267515924,26.4203821656051,0.588129565018537,1.51613765014045,1.98470765229791,1.03890016961031,1.99616249145194,1.63429723624009,4.00649610249202,4.37705848201787,2.49186002640288,5.86053398470298,3.68826659545198,7.36506264980903,9.82079271197916,4.59320027235225,13.4411325105458
2021-01-17,0.471337579617834,1.4968152866242,2.34394904458599,0.859872611464968,3.04458598726115,1.84242424242424,4.62424242424242,6.95757575757576,2.66666666666667,8.82424242424242,5.40127388535032,14.8789808917197,19.6624203821656,8.40764331210191,26.6751592356688,0.64403692533832,1.48291417269779,1.86729606547266,1.07938764620433,2.02010263044001,2.00590496512404,3.36533399693514,4.50636118090257,2.36728545047707,6.82149145262238,3.20799136038408,7.72979207906798,8.9111353370518,4.7483894876344,12.4880664363461
2021-01-18,0.382165605095541,1.45859872611465,2.45222929936306,0.910828025477707,2.98726114649682,1.63030303030303,4.87878787878788,6.99393939393939,2.93939393939394,9.03636363636364,5.4968152866242,15.031847133758,19.4012738853503,8.78343949044586,26.6751592356688,0.663277250799736,1.31377050541185,2.01094413251828,1.21233467546269,2.24597945424097,1.90445806313325,3.70713951440285,4.7039596082797,2.6507791186217,6.13276437653295,3.26069861574115,7.69599149708007,8.58369055827073,5.2762156764269,12.3691709223316
2021-01-19,0.503184713375796,1.5031847133758,2.21019108280255,0.859872611464968,2.92356687898089,1.76969696969697,4.89090909090909,7.04242424242424,2.75151515151515,9.30909090909091,5.87898089171975,14.656050955414,20.0,8.2484076433121,26.7324840764331,0.878796251261512,1.52526160989511,1.82002956206746,1.01239829229582,2.03329421544112,1.837733262619,3.7979550826619,4.74226836804538,2.45543567844539,6.53161837276897,3.62818113170713,7.60213963829961,9.80120881664685,4.69402120191399,12.6357001906136
2021-01-20,0.45859872611465,1.46496815286624,2.31847133757962,0.821656050955414,2.95541401273885,1.79393939393939,4.80606060606061,6.6969696969697,2.84848484848485,9.40606060606061,5.5796178343949,14.3757961783439,20.1273885350318,8.75796178343949,26.9171974522293,0.700231498206971,1.30422470036779,1.85128021312885,1.0313752164528,2.14251459216455,1.79729416049717,3.54006842888317,4.92048807929413,2.72498220312467,6.73381063687543,3.37493078680628,7.13778321377613,9.75608653049171,5.1541848359736,12.4996620506874
2021-01-21,0.45859872611465,1.62420382165605,2.26751592356688,0.885350318471338,3.45222929936306,1.59393939393939,5.03636363636364,7.06060606060606,2.83636363636364,9.34545454545455,5.4968152866242,14.9808917197452,19.5923566878981,8.08917197452229,26.6751592356688,0.691075464459558,1.43839087703747,1.7168411431734,1.09990244423363,2.5474999856175,1.57594404491103,4.06595757716233,4.89612954088997,2.52812281321096,6.76054018413227,2.98536601437183,7.6736552693027,9.43158767325941,4.41101082653693,12.9128467905335
2021-01-22,0.318471337579618,1.55414012738854,2.35031847133758,0.821656050955414,2.76433121019108,1.88484848484848,5.02424242424242,7.01212121212121,2.56363636363636,9.76969696969697,5.21656050955414,14.5414012738854,19.5286624203822,8.37579617834395,26.7515923566879,0.73179141994115,1.4862208066424,1.70374724523506,1.05578892356655,2.14784776705129,1.94906678712648,3.9771339081113,5.02838955939823,2.31802138482281,6.8628329183908,3.27763793956854,6.69488867287306,9.68718406728993,4.43841656039091,12.5939304211061
