"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"371",2021-03-06,25.8029556650247,25.2315270935961,11.064039408867,34.5270935960591,10.6206896551724,93.5185185185185,120.814814814815,50.4259259259259,158.305555555556,37.6481481481482,203.390243902439,265.256097560976,116.621951219512,357.390243902439,82.4878048780488,360.35,425.5625,213.6875,636.975,136.5125
"372",2021-03-07,25.9113300492611,25.5024630541872,11.0837438423645,34.4778325123153,10.7192118226601,94.1574074074074,121.703703703704,50.7037037037037,159.027777777778,37.6851851851852,204.865853658537,266.719512195122,117.634146341463,360.012195121951,82.9512195121951,356.3375,421.075,211.35,628.8875,135.0125
"373",2021-03-08,25.8817733990148,25.9408866995074,11.1970443349754,34.3054187192118,10.7931034482759,94.5092592592593,122.314814814815,51.1018518518518,160.490740740741,37.8333333333333,205.268292682927,266.719512195122,118.268292682927,361.792682926829,83.7073170731707,352.6375,414.7,209.7625,622.175,132.8875
"374",2021-03-09,26.0492610837439,26.3349753694581,11.2709359605911,33.8522167487685,10.8866995073892,94.2592592592593,123.12037037037,51.6944444444444,161.740740740741,37.8240740740741,205.243902439024,266.073170731707,119.256097560976,362.329268292683,84.5121951219512,347.0125,408.8875,207.4625,614.8375,130.9375
"375",2021-03-10,26.0985221674877,26.3054187192118,11.3793103448276,34.0985221674877,10.9261083743842,95.1944444444444,123.75,51.8611111111111,162.527777777778,38.1296296296296,205.841463414634,266.865853658537,119.756097560976,362.292682926829,84.3780487804878,343.2,401.5875,204.5875,608.5375,127.925
"376",2021-03-11,26.0591133004926,26.4975369458128,11.2660098522167,34.487684729064,10.9655172413793,95.5833333333333,123.898148148148,51.9444444444444,163.722222222222,38.3703703703704,207.243902439024,267.012195121951,120.09756097561,362.170731707317,84.2439024390244,340.0125,394.7625,200.9625,598.1875,126
"377",2021-03-12,26.1379310344828,26.5270935960591,11.2019704433498,34.9704433497537,10.9162561576355,96.4259259259259,124.509259259259,51.8425925925926,164.953703703704,38.3703703703704,207.682926829268,266.756097560976,120.085365853659,362.487804878049,84.6219512195122,335.625,388.5,197.375,589.25,123.475
"378",2021-03-13,26.3054187192119,26.6551724137931,11.2660098522167,35.487684729064,10.8965517241379,97.1481481481482,124.907407407407,52.6574074074074,164.907407407407,38.4351851851852,208.463414634146,267.219512195122,120.524390243902,365.243902439024,84.5609756097561,329.8875,381.0375,195.4,580.0875,122.15
"379",2021-03-14,26.192118226601,26.5172413793104,11.320197044335,35.64039408867,11.0147783251232,97.6574074074074,125.175925925926,52.9722222222222,165.194444444444,38.8055555555556,208.609756097561,267.682926829268,120.40243902439,366.90243902439,84.6585365853659,323.3875,372.625,191.7875,569.9125,119.725
"380",2021-03-15,26.1724137931035,26.4778325123153,11.3399014778325,35.8472906403941,11.1034482758621,98.5648148148148,125.574074074074,53.2314814814815,165.37037037037,39.3981481481482,208.243902439024,266.573170731707,120.951219512195,368.09756097561,84.7439024390244,318.025,363.9,188.4,560.2125,117.0125
"381",2021-03-16,26.1133004926109,26.8177339901478,11.4433497536946,36.2463054187192,11.1822660098522,98.4444444444444,125.435185185185,53.8148148148148,165.824074074074,39.6388888888889,208.329268292683,267.524390243902,121.012195121951,368.719512195122,85.0853658536585,311.425,354.4125,184.7125,547.725,114.475
"382",2021-03-17,26.192118226601,27.0049261083744,11.5615763546798,36.5320197044335,11.064039408867,98.1944444444444,125.888888888889,53.5740740740741,166.87962962963,40.1388888888889,208.30487804878,267.158536585366,121.09756097561,368.670731707317,85.8536585365854,305.4625,346.85,181.4,538.025,112.6875
"383",2021-03-18,26.448275862069,27.1231527093596,11.6502463054187,36.6945812807882,11.0246305418719,98.1203703703704,125.12962962963,53.4722222222222,167.175925925926,40.1851851851852,208.353658536585,266.780487804878,121.768292682927,366.792682926829,86.0609756097561,298.7,338.1,177.65,525.8875,110.625
"384",2021-03-19,26.5172413793104,27.192118226601,11.743842364532,36.9802955665025,11.1083743842365,98.5925925925926,125.351851851852,52.8240740740741,167.638888888889,39.6574074074074,207.5,266.146341463415,121.69512195122,366.292682926829,84.8780487804878,292.4375,327.95,173.525,512.1,107.7625
"385",2021-03-20,26.5418719211823,27.3596059113301,11.8128078817734,37.4039408866995,11.1970443349754,98.0185185185185,125.694444444444,52.5833333333333,168.018518518518,39.7685185185185,207.073170731707,264.182926829268,120.756097560976,364.5,84.6219512195122,285.95,319.625,170.5875,498.2125,105.175
"386",2021-03-21,26.6305418719212,27.1871921182266,11.7881773399015,37.5467980295566,11.2709359605911,98.1018518518518,125.435185185185,52.6944444444444,168.805555555556,39.6944444444444,206.646341463415,262.536585365854,120.40243902439,362.19512195122,83.9634146341463,278.825,311.475,166.3125,487.875,102.5875
"387",2021-03-22,26.7783251231527,27.4236453201971,11.8275862068966,37.5960591133005,11.2512315270936,98.3055555555556,125.962962962963,52.5185185185185,168.87037037037,39.8888888888889,206.512195121951,261.40243902439,120.439024390244,360.475609756098,83.6951219512195,271.95,301.6875,163.0125,473.875,99.6625
"388",2021-03-23,26.7389162561577,27.3596059113301,11.8275862068966,37.5073891625616,11.128078817734,98.3055555555556,125.75,52.9444444444444,169.138888888889,39.7407407407407,206.231707317073,258.756097560976,120.146341463415,357.365853658537,83.0731707317073,263.825,292.45,157.825,459.8,97.0125
"389",2021-03-24,26.7487684729064,26.9507389162562,11.8768472906404,37.2807881773399,11.0541871921182,98.0740740740741,125.537037037037,52.6851851851852,169.37962962963,40.1851851851852,205.90243902439,255.256097560976,120.134146341463,355.817073170732,82.5365853658537,256.525,283.7875,154.225,445.2125,94.325
"390",2021-03-25,26.7536945812808,26.6502463054187,11.8965517241379,37.3103448275862,11.1477832512315,97.7222222222222,125.231481481481,52.5462962962963,168.824074074074,39.8240740740741,204.439024390244,252.19512195122,118.560975609756,351.158536585366,81.9512195121951,248.4875,274.175,150.325,430.95,91.4125
"391",2021-03-26,26.7438423645321,26.8029556650246,11.8669950738916,37.384236453202,11.2955665024631,97.6944444444444,125.87037037037,52.6018518518518,167.851851851852,39.8425925925926,202.256097560976,249.292682926829,117.280487804878,347.439024390244,80.5365853658537,240.4125,264.625,146.15,415.65,88.5
"392",2021-03-27,26.7487684729064,26.4876847290641,11.8423645320197,37.2610837438424,11.1231527093596,97.4722222222222,125.740740740741,52.6759259259259,168.203703703704,39.6296296296296,200.573170731707,246.573170731707,115.853658536585,345.512195121951,79.3292682926829,232.8625,254.5125,142.5125,400.825,85.725
"393",2021-03-28,26.7733990147784,26.0591133004926,11.7192118226601,36.9802955665025,11.128078817734,97.1759259259259,124.472222222222,52.7037037037037,168.37037037037,39.712962962963,199.317073170732,242.414634146341,114.621951219512,342.182926829268,78.5243902439024,225.875,245.8,136.55,387.7875,82.6
"394",2021-03-29,26.6108374384237,26.1133004926109,11.6009852216749,36.6305418719212,11.2857142857143,96.7592592592593,123.62037037037,52.4166666666667,167.435185185185,39.8425925925926,197.231707317073,238.365853658537,113.90243902439,337.439024390244,77.9634146341463,218.6625,235.5125,131.25,373.8625,79.6125
"395",2021-03-30,26.2955665024631,25.7586206896552,11.8374384236453,36.7586206896552,11.1970443349754,95.8796296296296,123.046296296296,52.0833333333333,167.916666666667,39.7962962962963,194.756097560976,234.256097560976,111.69512195122,332.548780487805,76.780487804878,211.7875,225.15,126.425,360.175,75.75
"396",2021-03-31,26.1428571428572,25.7733990147783,11.743842364532,36.807881773399,11.1428571428571,95.3888888888889,121.898148148148,51.8425925925926,166.611111111111,39.3981481481482,191.585365853659,230.060975609756,110.719512195122,327.951219512195,76.0975609756098,204.1125,215.7875,122.0125,346.2,72.9375
"397",2021-04-01,26.1231527093596,25.7093596059113,11.7536945812808,36.8620689655172,11.0147783251232,95.1111111111111,121.833333333333,51.962962962963,165.472222222222,39.0462962962963,189.292682926829,226.048780487805,109.207317073171,323.939024390244,74.6707317073171,196.2375,206.8125,117.1125,333.225,69.65
"398",2021-04-02,25.8571428571429,25.576354679803,11.7192118226601,36.9704433497537,10.8965517241379,94.5833333333333,120.62962962963,51.9166666666667,164.490740740741,38.8703703703704,185.817073170732,223.207317073171,106.939024390244,318.646341463415,73.219512195122,188.6625,197.825,113.0125,320.55,66.3125
"399",2021-04-03,25.6256157635468,25.3054187192118,11.5566502463054,36.9310344827586,10.8472906403941,93.9907407407407,120.166666666667,51.6296296296296,162.648148148148,38.6851851851852,182.146341463415,218.5,105.780487804878,314.451219512195,71.8414634146341,180.6625,189.3375,109.275,306.5,63.4
"400",2021-04-04,25.2807881773399,24.8620689655173,11.5073891625616,36.5270935960591,10.9211822660099,93.3148148148148,118.87962962963,51.1388888888889,161.62037037037,38.4537037037037,179.158536585366,214.512195121951,104,310.09756097561,70.1463414634146,172.8375,181.7375,104.5125,293.125,60.9
"401",2021-04-05,25.0295566502463,24.5714285714286,11.4729064039409,36.3497536945813,10.8177339901478,92.3981481481482,117.62962962963,50.7685185185185,159.972222222222,37.8888888888889,176.19512195122,210.670731707317,101.817073170732,304.475609756098,68.609756097561,165.7375,172.2,100.775,280.0875,58.1125
"402",2021-04-06,25.1724137931035,24.2709359605911,11.3891625615764,35.9802955665025,10.807881773399,92.287037037037,116.638888888889,50.2777777777778,158.87037037037,37.3611111111111,174.329268292683,206.463414634146,100.073170731707,297.878048780488,66.890243902439,158.55,164.2375,96.55,267.2625,55.8125
"403",2021-04-07,25.1231527093596,24.3152709359606,11.128078817734,35.679802955665,10.7980295566502,91.5740740740741,115.111111111111,49.8796296296296,157.851851851852,37.3333333333333,171.621951219512,201.280487804878,98.780487804878,292.292682926829,66.2073170731707,152.55,157.0625,92.5125,255.6625,53.5375
"404",2021-04-08,24.9753694581281,24.1034482758621,11.0147783251232,35.2709359605911,10.615763546798,90.8981481481482,113.148148148148,49.6018518518518,156.12962962963,36.8888888888889,167.09756097561,198.073170731707,96.2439024390244,285.134146341463,64.5365853658537,145.7,148.9375,88.85,243.875,50.9125
"405",2021-04-09,24.7339901477833,23.8768472906404,10.9655172413793,34.9310344827586,10.4581280788177,89.8981481481482,111.768518518519,49.0462962962963,153.351851851852,36.4074074074074,163.475609756098,192.670731707317,93.719512195122,279.780487804878,63.109756097561,139.425,142,84.8125,232.775,48.7625
"406",2021-04-10,24.7438423645321,23.8177339901478,10.9704433497537,34.5024630541872,10.1970443349754,89.5185185185185,109.648148148148,48.5833333333333,151.740740740741,36.1851851851852,159.609756097561,188.780487804878,91.719512195122,272.536585365854,61.2560975609756,134.1875,135.15,81.1125,221.875,46.4
"407",2021-04-11,24.512315270936,23.743842364532,10.8817733990148,34.064039408867,10.1231527093596,88.212962962963,107.722222222222,47.962962962963,148.814814814815,35.787037037037,156.817073170732,183.451219512195,90.1585365853659,266.121951219512,60.4756097560976,128.3,127.85,77.4625,211.8125,45.125
"408",2021-04-12,24.2463054187193,23.3694581280788,10.6847290640394,33.6305418719212,10.0738916256158,87.3425925925926,106.814814814815,47.3888888888889,147.037037037037,35.2592592592593,152.378048780488,178.768292682927,88.390243902439,259.80487804878,59.1585365853658,123.05,121.5625,73.975,200.775,43.425
"409",2021-04-13,24.2216748768473,23.1724137931035,10.6551724137931,33.2857142857143,10.0295566502463,86.3055555555556,105.111111111111,46.6944444444444,144.166666666667,35.0277777777778,148.292682926829,174.390243902439,86.5487804878049,254.487804878049,57.5731707317073,118.7625,115.4625,70.175,192.4875,41.6625
"410",2021-04-14,23.9162561576355,22.8374384236453,10.5862068965517,33.1182266009852,9.98522167487685,85.1759259259259,103.87037037037,45.9444444444444,141.37962962963,34.5185185185185,145.30487804878,169.80487804878,84.8658536585366,247.524390243902,56.4268292682927,112.4375,109.675,66.8375,183.6,39.7
"411",2021-04-15,23.64039408867,22.5270935960591,10.4729064039409,32.7832512315271,9.94581280788177,83.4907407407407,103.222222222222,44.9907407407407,139.296296296296,34.1944444444444,142.048780487805,165.658536585366,82.0365853658537,241.243902439024,54.9512195121951,107.25,104.6625,63.7125,174.5625,37.975
"412",2021-04-16,23.4039408866995,22.1724137931035,10.3152709359606,32.1724137931034,9.78325123152709,82.6388888888889,100.574074074074,44.287037037037,136.555555555556,33.3333333333333,137.914634146341,160.256097560976,80.3048780487805,235.195121951219,54.0365853658537,103.1625,98.725,60.675,165.7,36.0625
"413",2021-04-17,23.2610837438424,22.2906403940887,10.2118226600985,32.3251231527094,9.72906403940887,81.537037037037,98.5925925925926,43.0740740740741,134.231481481481,32.6574074074074,133.987804878049,155.268292682927,77.5853658536585,227.487804878049,52.5121951219512,98.9625,93.9,57.2875,157.275,34.125
"414",2021-04-18,23.1428571428572,22.0935960591133,10.064039408867,31.7192118226601,9.66009852216749,80.0833333333333,97.0555555555556,42.5,130.694444444444,32.2407407407407,129.890243902439,150.268292682927,75.6951219512195,221.548780487805,51.109756097561,94.55,88.35,54.1125,149.95,32.6875
"415",2021-04-19,22.9458128078818,21.9901477832512,10.0837438423645,31.0935960591133,9.57635467980296,78.6296296296296,95.212962962963,42.0277777777778,128.064814814815,31.5555555555556,126.134146341463,145.743902439024,73.8536585365854,215.182926829268,50.0731707317073,89.7,84.1625,51.3625,142.0625,31.6125
"416",2021-04-20,22.9408866995074,22.1379310344828,9.85714285714286,30.5369458128079,9.42857142857143,77.2222222222222,93.0370370370371,41.3425925925926,126.138888888889,31.037037037037,122.987804878049,141.024390243902,71.3414634146341,209.390243902439,48.5487804878049,85.3875,79.6125,48.6375,134.675,30.1375
"417",2021-04-21,22.6206896551725,22.0492610837439,9.73399014778325,29.6650246305419,9.35467980295567,75.3981481481482,90.5648148148148,40.8333333333333,123.305555555556,30.2037037037037,119.378048780488,136.609756097561,69.0243902439024,203.475609756097,47.0487804878049,81.55,75.1125,46.425,127,28.875
"418",2021-04-22,22.5369458128079,21.6502463054187,9.67487684729064,29.3694581280788,9.26600985221675,73.6296296296296,89.0092592592593,40.1388888888889,120.388888888889,29.4259259259259,116.40243902439,132.536585365854,67.7439024390244,196.951219512195,45.8780487804878,77.6875,70.625,44.075,119.5875,27.1375
"419",2021-04-23,22.5566502463055,21.4039408866995,9.60591133004926,28.7783251231527,9.16256157635468,71.6574074074074,86.9074074074074,39.3240740740741,117.722222222222,29.2685185185185,113.365853658537,128.756097560976,66.0487804878049,190.341463414634,44.280487804878,73.6375,66.425,41.6375,112.45,25.7
"420",2021-04-24,22.3596059113301,21.1379310344828,9.48768472906404,28.3694581280788,9.02955665024631,70.1203703703704,84.8240740740741,38.4444444444444,115.324074074074,28.7222222222222,109.341463414634,123.951219512195,64.5365853658537,184.195121951219,42.9268292682927,69.7375,62.5375,40.1375,105.35,24.35
"421",2021-04-25,22.1822660098523,20.5862068965517,9.45812807881773,27.8374384236453,8.98522167487685,68.7685185185185,82.8981481481482,37.8611111111111,112.527777777778,27.9074074074074,106.09756097561,119.536585365854,62.3536585365854,177.548780487805,41.7682926829268,65.9125,58.3875,37.625,98.325,22.8375
"422",2021-04-26,21.7093596059114,20.3399014778325,9.34975369458128,27.2660098522167,8.86699507389163,67.0833333333333,80.5740740740741,37.2314814814815,108.740740740741,27.3888888888889,102.768292682927,115.268292682927,60.0609756097561,172,40.7926829268293,62.7875,54.3,35.125,92.4375,21.75
"423",2021-04-27,21.4137931034483,20.0147783251232,9.23645320197044,26.6059113300493,8.84236453201971,65.2962962962963,78.0462962962963,36.1574074074074,105.37962962963,26.6944444444444,99.6829268292683,111.170731707317,57.890243902439,165.829268292683,39.0243902439024,59.2625,50.6125,33.5125,86.6,20.575
"424",2021-04-28,21.2758620689656,19.7192118226601,9.05911330049261,26.1724137931034,8.73399014778325,63.8055555555556,75.6481481481482,35.0462962962963,102.564814814815,26.0648148148148,96.0243902439025,107.170731707317,55.1585365853659,159.195121951219,37.7560975609756,56.475,47.575,31.275,80.85,19.5875
"425",2021-04-29,20.871921182266,19.2955665024631,8.935960591133,25.4581280788177,8.5615763546798,62.1018518518519,74.0925925925926,34.1944444444444,99.7314814814814,25.4814814814815,93.5487804878049,102.439024390244,53.6707317073171,152.036585365854,36.3658536585366,53.525,44.55,29.2875,74.975,18.5875
