date,JHH_optimistic,SH_optimistic,BMC_optimistic,HCGH_optimistic,SMH_optimistic,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_optimistic_std,SH_optimistic_std,BMC_optimistic_std,HCGH_optimistic_std,SMH_optimistic_std,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std
2020-12-22,8.374999999999991,11.225000000000009,4.625000000000003,14.67499999999999,2.9749999999999996,10.487387387387399,14.788288288288271,5.959459459459457,19.90270270270268,4.086486486486488,14.23333333333331,17.03333333333331,7.699999999999999,23.566666666666688,5.6,2.3252688016657332,2.8708665939050513,1.97405040462497,3.1387696634190885,1.4446020213193658,2.650959952498494,3.5421462099616527,2.0540173064517537,4.460587353952946,1.784138648840345,2.701028610651056,4.439469437769437,0.9899494936611701,3.629814810090944,0.5715476066494081
2020-12-23,7.925000000000019,10.550000000000018,4.349999999999997,15.32499999999997,3.124999999999997,10.84684684684685,15.595495495495507,5.852252252252252,20.3315315315315,4.218918918918921,13.766666666666689,21.93333333333331,8.866666666666688,24.73333333333331,4.8999999999999995,2.0154093876927357,2.1242645786247967,1.6977926846349627,3.6581245194771617,1.4549484526951428,2.6290415415117625,4.125953613766481,2.0667181124160616,4.590098665880643,1.631420842823464,3.147838764754145,3.147838764754145,2.007209228976616,0.3299831645537224,1.143095213298815
2020-12-24,8.225,10.200000000000019,5.275000000000003,15.60000000000001,3.575000000000002,11.08018018018016,15.538738738738738,6.218018018018017,20.70990990990992,4.5153153153153145,12.6,18.43333333333331,7.9333333333333105,24.96666666666669,6.5333333333333306,2.6630574533794764,1.808314132002511,1.948557158514988,3.796709101313926,1.7682972035266016,3.134545093073009,4.194551832542624,2.2030772171897577,4.237115178624341,1.857354419898579,1.5121728296285029,2.8193773938387325,3.348963355361708,2.8767265347188546,0.3299831645537224
2020-12-25,8.374999999999991,10.90000000000002,5.574999999999997,14.550000000000008,3.2999999999999967,12.057657657657638,15.93603603603606,6.571171171171173,20.886486486486458,4.199999999999999,13.299999999999999,17.73333333333331,8.399999999999999,30.333333333333307,5.366666666666668,2.332782673118093,2.900861940872056,1.368164829251213,3.395217224272993,1.822086715828862,2.972351559407405,3.565545655088599,1.982508529565389,4.499919648661738,1.583473203874128,0.9899494936611701,2.163844315615661,2.060744202143165,7.282093716019359,2.007209228976616
2020-12-26,7.84999999999999,12.02499999999998,4.949999999999999,15.049999999999999,3.3249999999999997,11.256756756756769,16.1315315315315,6.886486486486488,21.44144144144142,4.672972972972976,17.73333333333331,21.46666666666669,8.399999999999999,24.5,5.133333333333331,2.85175384631984,3.0285103598964267,2.099404677521704,4.181207959429906,1.538465144226542,3.193507535966398,3.755404081663297,2.409421690042654,4.691442630820778,1.932880310978113,2.701028610651056,2.9329545209945262,2.060744202143165,5.967132197854064,2.163844315615661
2020-12-27,8.499999999999968,11.80000000000003,4.85,15.724999999999987,3.7500000000000018,11.49639639639638,16.314414414414408,6.609009009009007,22.053153153153147,5.095495495495495,13.766666666666689,21.23333333333331,8.866666666666688,26.36666666666669,7.466666666666689,2.486966023089177,3.8961519477556332,1.9615045245933056,3.477337343428158,1.8350749303502558,3.0513009462344916,3.942808411602452,2.115049018644765,4.543202422941706,1.9601152469972847,3.249957264676297,2.8193773938387325,0.8730533902472549,6.164594246357358,1.1897712198383132
2020-12-28,8.450000000000019,11.69999999999999,5.375,15.149999999999972,3.774999999999997,12.272072072072051,16.33333333333331,7.18918918918921,21.990090090090074,4.483783783783787,15.63333333333331,21.0,7.233333333333309,27.299999999999997,6.3,2.267708094089711,3.324906013709259,1.745530005471119,2.647168298389811,1.8457721961282239,3.4814352215735473,4.238016137390322,2.2154799919742207,5.638077669889231,2.016085786665958,0.8730533902472549,1.5121728296285029,1.4383632673594309,1.9798989873223327,1.5121728296285029
2020-12-29,8.825000000000031,11.47499999999997,5.0249999999999995,15.800000000000017,3.15,12.038738738738738,16.421621621621647,7.624324324324331,22.09729729729732,5.076576576576574,15.866666666666688,21.7,10.5,32.43333333333331,6.5333333333333306,2.6413774815425404,2.6938587565052448,2.006707502353043,3.46698716467194,1.5370426148939398,2.9740369376518077,4.3373177538971275,2.470591577266582,5.147893113324024,1.8375931651299808,1.1897712198383132,4.536518488885501,0.9899494936611701,4.860955553066584,1.4383632673594309
2020-12-30,9.675000000000018,10.64999999999999,4.750000000000003,15.800000000000017,3.3249999999999997,12.39819819819819,17.071171171171176,7.554954954954961,22.904504504504487,4.981981981981984,15.866666666666688,22.4,9.1,26.833333333333307,5.833333333333331,2.0240738622886245,2.4632295873507206,1.6977926846349627,4.17252920900501,1.8579222265746238,3.7846770717320175,4.039453789393609,2.614296754481685,5.025133002361346,1.9770848591337409,3.249957264676297,4.463929509598762,3.182242395963365,3.674537007872178,1.1897712198383132
2020-12-31,9.15000000000002,11.100000000000032,5.224999999999997,15.749999999999998,3.4249999999999976,12.511711711711728,17.077477477477476,7.54234234234236,22.652252252252275,4.84954954954955,17.03333333333331,22.4,9.33333333333331,35.0,9.1,3.113278015211616,3.0380915061926657,1.9031224343168238,3.615591237958182,1.5122417134836619,3.4652909277847277,5.025227970888747,2.3333674212265336,4.816672374699947,2.104644108660989,0.6599663291074441,4.000833246545856,1.4383632673594309,5.715476066494082,3.569313659514946
